id,text,anger,disgust,fear,joy,sadness,text_tn
afr_train_track_a_00639,Wel dikwels voel ons dat ons eintlik nie so spesiaal is nie.,0,0,0,0,1,Muhun mindeng urang ngarasa yen urang teu bener nu husus.
afr_train_track_a_00640,Dennis Horn) en sy neem sedert haar 12de jaar deel aan die Junior Nasionale Seëlskou (JUNASS).,0,0,0,1,0,Dennis Horn) sareng anjeunna parantos milu dina Tembongkeun Perangko Nasional Junior (JUNASS) saprak yuswa 12 taun.
afr_train_track_a_00641,Dit is tyd vir die fees om te begin.,0,0,0,1,0,Geus waktuna pikeun festival dimimitian.
afr_train_track_a_00642,Daar word gesê dat die jeug van vandag in hul lewe tot vyf keer van beroep gaan verander.,0,0,0,0,0,Disebutkeun yén nonoman kiwari bakal ngarobah profesi maranéhanana nepi ka lima kali dina kahirupan maranéhanana.
afr_train_track_a_00643,"Dinsdag, 5 Augustus se program is vir alle vroue betrokke by kommersiële boerdery.",0,0,0,0,0,Salasa 5 Agustus program pikeun sakabéh awéwé kalibet dina pertanian komérsial.
afr_train_track_a_00644,"Ek verwys hier spesifiek na die FIFA-Wêreldbeker in 2010, sowel as die Konfederasiebeker 'n paar maande van nou af.",0,0,0,0,0,"Kuring sacara khusus ngarujuk di dieu pikeun Piala Dunia FIFA 2010, ogé Piala Konfederasi sababaraha bulan ti ayeuna."
afr_train_track_a_00645,Dit is die Boland wat ons van helde in ons gemeenskappe voorsien.,0,0,0,1,0,Éta Boland anu nyayogikeun urang pahlawan di komunitas urang.
afr_train_track_a_00646,Op 1 September vind die bekendstelling van 'Toeganklike Regering' plaas.,0,0,0,1,0,"Dina 1 Séptémber, peluncuran 'Pamaréntahan Diaksés' lumangsung."
afr_train_track_a_00647,Die getal werkende mense het oor die afgelope drie jaar met ongeveer ’n halfmiljoen per jaar toegeneem.,0,0,0,1,0,Jumlah pagawe geus ngaronjat ku sabudeureun satengah juta per taun salila tilu taun kaliwat.
afr_train_track_a_00648,Volgens die 2001-sensus het 116 258 huishoudings in die Wes-Kaap nie oor basiese sanitasie beskik nie.,0,1,0,0,1,"Numutkeun sénsus 2001, 116 258 rumah tangga di Cape Kulon henteu ngagaduhan sanitasi dasar."
afr_train_track_a_00649,Ons sal onderwysers help deur gedetailleerde daaglikse lesplanne te voorsien.,0,0,0,1,0,Kami bakal ngabantosan guru ku nyayogikeun rencana pangajaran sapopoé anu lengkep.
afr_train_track_a_00650,Ons sal harder werk om Suid-Afrika se belange wêreldwyd te bevorder.,0,0,0,1,0,Urang bakal kerja keras pikeun ngamajukeun kapentingan Afrika Kidul di sakuliah dunya.
afr_train_track_a_00651,Laasgenoemde projek word gedoen in samewerking met die Universiteit van Stellenbosch.,0,0,0,1,0,Proyék anu terakhir dilakukeun ku kolaborasi sareng Universitas Stellenbosch.
afr_train_track_a_00652,Ontledings het aangetoon dat die waterverbruik van die Kaapse Metropool binnekort die voorsiening vanuit die beskikbare waterbronne gaan oortref.,0,0,1,0,0,Analisis parantos nunjukkeun yén konsumsi cai di Cape Metropolis bakal pas langkung seueur tina suplai tina sumber cai anu sayogi.
afr_train_track_a_00653,Dit is die uitdagings wat ons land vir seker sal moet aanspreek op die pad vorentoe.,0,0,1,0,1,Ieu mangrupikeun tantangan anu kedah ditanggung ku nagara urang dina jalan ka hareup.
afr_train_track_a_00654,"Suid-Afrika is ryk aan hulpbronne, ook menslike hulpbronne.",0,0,0,0,0,"Afrika Kidul beunghar ku sumber daya, kalebet sumber daya manusa."
afr_train_track_a_00655,Maar dit het my aan die dink gesit.,0,0,0,0,0,Tapi éta kuring mikir.
afr_train_track_a_00656,En dit onderstreep waarom NALN en NELM gesamentlik en afsonderlik 'n onverhandelbare nasionale kul-turele bate vorm.,0,0,0,1,0,Sarta eta underlines naha NALN na NELM babarengan jeung misah ngabentuk hiji asset budaya nasional untradeable.
afr_train_track_a_00657,Dit sluit in ekonomiese sienings en kulturele voortbestaan deur die selfbeskikkingsbeginsel vir sy tussenvermoë.,0,0,0,0,0,Ieu ngawengku pintonan ékonomi jeung survival budaya ngaliwatan prinsip timer tekad pikeun kapasitas panengah na.
afr_train_track_a_00658,Veral prof. Beukes het as skenker 'n uitsonderlike voorbeeld gestel.,0,0,0,1,0,"Utamana prof. Salaku donor, Beukes masihan conto anu luar biasa."
afr_train_track_a_00659,"In elk geval is die meeste van die ingrypings dinge wat die Regering alreeds doen, alhoewel dit nie genoegsaam geïntegreerd is nie.",0,0,0,1,1,"Dina sagala hal, lolobana campur téh hal anu Pamarentah geus ngalakukeun, sanajan aranjeunna teu cukup terpadu."
afr_train_track_a_00660,"NALN beskik oor heelwat briewe en dokumente in hierdie kategorie, wat strek oor 'n tydperk van ongeveer 1940 tot 1984.",0,0,0,0,0,"NALN ngabogaan sajumlah surat jeung dokumén dina kategori ieu, ngawengku periode ti kurang leuwih 1940 nepi ka 1984."
afr_train_track_a_00661,Die Afrikaanse Taalmuseum- en Monument is vir 'n baie lang tyd al 'n kenteken van die identiteit van alle Afrikaanssprekendes.,0,0,0,1,0,Musieum jeung Tugu Basa Afrikaans geus lila jadi lambang identitas sakabéh panyatur basa Afrikaans.
afr_train_track_a_00662,Die rede hoekom ek hulle noem is om die punt te beklemtoon dat Suid-Afrika nie ’n gebrek aan ideale het nie.,0,0,0,1,0,Alesan kunaon kuring nyebatkeun aranjeunna nyaéta pikeun ngantebkeun titik yén Afrika Kidul henteu kakurangan cita-cita.
afr_train_track_a_00663,"Daarom, is ek bly om hier te wees.",0,0,0,1,0,"Ku alatan éta, kuring bagja di dieu."
afr_train_track_a_00664,"Boonop kry boere 'n vyf-jaar belastingvakansie, en word hulle vrygestel van invoerbelasting op alle landbou-insette en -toerusting.",0,0,0,1,0,"Sajaba ti éta, patani meunang libur pajeg lima taun, sarta dibebaskeun tina bea impor dina sagala inputs tatanén jeung alat."
afr_train_track_a_00665,Kommersiële suiwelprodusente kan volgens die unieke konsep ook koeie verhuur aan die projek en daardeur punte op hul SEB-telkaart kan verwerf.,0,0,0,1,0,"Numutkeun konsép anu unik, produsén susu komérsial ogé tiasa nyéwakeun sapi ka proyék sareng ku kituna kéngingkeun poin dina kartu skor BEE."
afr_train_track_a_00666,Die NP het nie 'n sppor gelaat wat ons wil volg nie - behalwe om op hom jag te maak!,0,0,0,0,0,The NP teu ninggalkeun jalan satapak urang rék nuturkeun - iwal mun moro anjeunna handap!
afr_train_track_a_00667,"Soveel skrywers aan wie ons die skrywers-kaarte met versoeke vir biografiese en ander inligting stuur, reageer positief op ons versoeke.",0,0,0,1,0,Seueur pangarang anu kami kirimkeun kartu pangarang kalayan nyuhunkeun inpormasi biografi sareng anu sanésna ngaréspon positip kana pamundut kami.
afr_train_track_a_00668,"Volgende keer, dit is in Februarie volgende jaar, kom ons Weskus toe !",0,0,0,1,0,"Waktos salajengna, éta dina bulan Pebruari taun hareup, urang datang ka Basisir Kulon!"
afr_train_track_a_00669,Van besondere belang was die erosie wat naby Calitzdorp plaasgevind het.,0,0,1,0,1,Anu dipikaresep nyaéta erosi anu lumangsung di deukeut Calitzdorp.
afr_train_track_a_00670,Vir die produksie van petroleum sal die plaaslike geproduseerde etanol Suid-Afrika minder afhanklik van ingevoerde ru-olie maak.,0,0,0,1,0,"Pikeun produksi minyak bumi, étanol anu diproduksi sacara lokal bakal ngajantenkeun Afrika Kidul kirang gumantung kana minyak bumi anu diimpor."
afr_train_track_a_00671,Hulle het foute begaan.,0,0,0,0,1,Aranjeunna nyieun kasalahan.
afr_train_track_a_00672,"En asof dit nie genoeg is nie: Hier kom 'n man uit Malelane, en noem homself Boendoe.",0,0,0,0,0,"Jeung saolah-olah éta teu cukup: Ieu asalna hiji lalaki ti Malelane, jeung nyebut dirina Boondoo."
afr_train_track_a_00673,Ek hoop dat hierdie jaarvergadering ook vir u suksesvol sal afloop.,0,0,0,1,0,Kuring miharep yén rapat taunan ieu bakal suksés pikeun anjeun ogé.
afr_train_track_a_00674,"Nietemin het dit die Toerien-dogters hewig ontstel want, het hulle gesê, ""ons vader was beslis geen papbroek nie"".",1,0,0,0,1,"Sanajan kitu, eta greatly upset putri Toerien sabab, ceuk maranehna, ""bapa urang tangtu teu slouch""."
afr_train_track_a_00675,Ek is bly daar is so taakgroep.,0,0,0,1,0,Abdi bungah aya satgas sapertos kitu.
afr_train_track_a_00676,"Meer nog, wanneer ons saamstaan, saamwerk as 'n span, as 'n gemeenskap kan niks of niemand ons keer nie.",0,0,0,1,0,"Leuwih ti éta, nalika urang nangtung babarengan, gawé bareng salaku tim, salaku komunitas, euweuh atawa euweuh nu bisa ngeureunkeun urang."
afr_train_track_a_00677,Daar is reeds vanjaar 58 nieroorplantings by Groote Schuur Hospitaal gedoen vergeleke met slegs 51 vir die hele jaar verlede jaar.,0,0,0,1,0,Parantos aya 58 cangkok ginjal anu dilakukeun di Rumah Sakit Groote Schuur taun ieu dibandingkeun ngan ukur 51 salami sataun katukang.
afr_train_track_a_00678,"Die oogmerk met die plan is om plaaswerkers wat hulp of rehablitasie teen alkoholverslawing nodig het, te help.",0,0,0,1,0,Tujuan tina rencana nyaéta pikeun ngabantosan buruh tani anu peryogi bantosan atanapi rehabilitasi ngalawan kecanduan alkohol.
afr_train_track_a_00679,U het reeds verneem dat die nasionale regering R400 miljoen bewillig het vir droogtehulp.,0,0,0,1,0,Anjeun parantos diajar yén pamaréntah nasional parantos nyayogikeun R400 juta pikeun ngaleungitkeun halodo.
afr_train_track_a_00680,Daar is feitlik elke dag insidente van verdrinkings of amperse verdrinkings.,0,0,0,0,1,Aya kajadian tilelep atawa deukeut-deukeut ampir unggal poe.
afr_train_track_a_00681,Ons departement het die Nasionale Taalbeleidraamwerk ingestel.,0,0,0,1,0,Departemen urang geus ngawanohkeun Kerangka Kabijakan Bahasa Nasional.
afr_train_track_a_00682,In werklikheid stap sy dan haar dood tegemoet.,0,0,0,0,1,"Dina kanyataanana, manehna lajeng walks nuju maot nya."
afr_train_track_a_00683,"Ons kan al hierdie dinge doen, en ons sal heeltemal korrek wees.",0,0,0,1,0,"Urang tiasa ngalakukeun sagala hal ieu, sareng urang bakal leres pisan."
afr_train_track_a_00684,Die forum het 'n klein taakspan aangewys wat gehelp het om die dokument te skryf en te finaliseer.,0,0,0,0,0,Forum nunjuk hiji pasukan tugas leutik pikeun mantuan nulis jeung finalize dokumén.
afr_train_track_a_00685,Twee van hierdie aangeleenthede verdien om vlugtig bespreek te word.,0,0,0,1,0,Dua hal ieu pantes dibahas sakeudeung.
afr_train_track_a_00686,Die veranderende omstandighede in die vraag na landbouprodukte beteken dat die prys van produkte onbepaald onder druk gaan verkeer.,0,0,1,0,0,Kaayaan parobihan dina paménta produk tatanén hartosna harga produk bakal aya dina tekenan salamina.
afr_train_track_a_00687,Ons moet bou op die suksesverhale en groter klem lê op mentorskap as ons daarin wil slaag om nuwe boere volhoubaar te vestig.,0,0,0,1,0,Urang kedah ngawangun carita kasuksésan sareng langkung tekenan kana bimbingan upami urang hoyong suksés dina ngawangun patani énggal sacara lestari.
afr_train_track_a_00688,Al hoe meer mense werk in die dienstesektor.,0,0,0,0,0,Beuki loba jalma digawé di sektor jasa.
afr_train_track_a_00689,Jack Holloway se professionele lewe het begin as onderwyser aan Grey Kollege.,0,0,0,0,0,Kahirupan profésional Jack Holloway dimimitian salaku guru di Gray College.
afr_train_track_a_00690,Sy doel in die lewe was om 'n einde aan apartheid te bring.,0,0,0,1,0,Tujuan hirupna nyaéta pikeun ngeureunkeun apartheid.
afr_train_track_a_00691,"O, maar kyk die verskriklike monsters uit die Middeleeuse verbeelding!",0,0,1,0,0,"Oh, tapi tingali monster dahsyat tina imajinasi abad pertengahan!"
afr_train_track_a_00692,Die noodsaak vir die effektiewe beskerming van minderhede het niks met apartheid of rassisme te doen nie.,1,0,0,0,0,Kabutuhan pikeun panyalindungan efektif minoritas teu aya hubunganana sareng apartheid atanapi rasisme.
afr_train_track_a_00693,Vir my is die tekstuele ooreenkomste ook spektakulêr en die posisie van die werke in nasionale literatuur in S.A. en Pole vergelykbaar.,0,0,0,1,0,Pikeun kuring sasaruaan tékstual ogé spektakuler jeung posisi karya sastra nasional di S.A. jeung Polandia comparable.
afr_train_track_a_00694,In Januarie 1981 beleef die Nuyvallei die Laingsburg-vloed wat 'n spoor van verwoesting nalaat.,0,0,0,0,1,"Dina Januari 1981, Nuyvalley ngalaman caah Laingsburg nu ninggalkeun jalan satapak karuksakan."
afr_train_track_a_00695,Die sterkte van ons wisselkoers op die hoogtepunt van die seisoen het ook die pryssituasie vererger.,0,0,1,0,1,Kakuatan Nilai tukeur urang dina jangkungna usum ogé miburukan kaayaan harga.
afr_train_track_a_00696,Geen kongres kan kitsformules optower nie.,0,0,0,0,0,Taya Kongrés bisa conjure up perbaikan gancang.
afr_train_track_a_00697,Terselfdertyd beoog ons om digitale uitsending aan 50% van die bevolking beskikbaar te stel teen die einde van die jaar.,0,0,0,1,0,"Dina waktos anu sami, kami narékahan pikeun nyayogikeun siaran digital pikeun 50% tina populasi dina ahir taun."
afr_train_track_a_00698,"As hierdie tipe werke vir u vreemd of ""te hoog"" klink, wil ek hê u moet weer dink.",0,0,0,0,0,"Upami jinis padamelan ieu disada aneh atanapi ""luhur teuing"" ka anjeun, kuring hoyong anjeun mikir deui."
afr_train_track_a_00699,"Oor agt dae, op 16 Februarie, sal sy 92 jaar oud wees.",0,0,0,0,0,"Dina dalapan dinten, dina 16 Pebruari, anjeunna bakal 92 taun."
afr_train_track_a_00700,"Die positiewe is dat almal wat bemagtig is, werkers op plase in hierdie streek is.",0,0,0,1,0,Positipna nyaéta yén sadaya anu diberdayakeun nyaéta pagawé di kebon di daérah ieu.
afr_train_track_a_00701,Dit sal in 'n ouditeerbare skriftelike verslag opgeteken word.,0,0,0,0,0,Ieu bakal kacatet dina laporan tinulis anu tiasa diaudit.
afr_train_track_a_00702,Hierdie vyfjaar rollende plan is in 2007/08 nagesien en dit beloop nou R78 biljoen.,0,0,0,0,0,Rencana rolling lima taun ieu diulas dina 2007/08 sareng ayeuna jumlahna R78 milyar.
afr_train_track_a_00703,"Voormalige politieke gevangenes en veterane wat hier saam met ons is, was deel van daardie proses en kan getuig daarvan.",0,0,0,1,1,Tilas tahanan politik sareng para veteran anu aya di dieu sareng kami mangrupikeun bagian tina prosés éta sareng tiasa masihan kasaksian kana éta.
afr_train_track_a_00704,Ek hoop dat ek daarmee moontlike vrae wat u mag hê sal beantwoord.,0,0,0,0,0,Kuring miharep yén dina ngalakukeun kitu kuring bakal ngajawab sagala patarosan mungkin anjeun gaduh.
afr_train_track_a_00705,Laat ons ook met mekaar praat in die verskillende tale van ons land.,0,0,0,1,0,Hayu urang ogé ngobrol silih dina basa béda nagara urang.
afr_train_track_a_00706,Namens die provinsiale regering dra ek graag meegevoel en simpatie oor aan mev Cathy de Jager en familie en breë gemeenskap.,0,0,0,0,1,"Atas nama pamaréntah propinsi, abdi hoyong ngucapkeun belasungkawa sareng simpati ka Ibu Cathy de Jager sareng kulawarga sareng masarakat anu langkung lega."
afr_train_track_a_00707,In Maart 1920 het Hiemstra self 'n blad gestig waarvan hy die redakteur was.,0,0,0,0,0,"Dina Maret 1920, Hiemstra sorangan ngadegkeun majalah nu anjeunna redaktur."
afr_train_track_a_00708,Woorde kan nie altyd vergoed vir die groot verlies wat mens in hierdie tyd ervaar nie.,0,0,0,0,1,Kecap-kecap henteu tiasa salawasna ngimbangan karugian anu ageung anu dirasakeun dina waktos ayeuna.
afr_train_track_a_00709,Daarby is die vordering met konflikoplossing loop baie minder in daardie state as in Suid-Afrika.,0,0,0,0,0,"Salaku tambahan, kamajuan sareng résolusi konflik langkung seueur di nagara-nagara éta tibatan di Afrika Kidul."
afr_train_track_a_00710,Jy sal wel bewus wees dat ons net verlede week 'n voormalige Streekskommissaris afgedank het.,1,0,0,0,0,Anjeun bakal sadar yén ngan minggu kamari urang dipecat urut Komisaris Daerah.
afr_train_track_a_00711,Die tannies weet ook nie.,0,0,0,0,0,Si bibi oge teu nyaho.
afr_train_track_a_00712,Hiemstra is op 12 Julie 1978 oorlede.,0,0,0,0,1,Hiemstra maot dina 12 Juli 1978.
afr_train_track_a_00713,Die Vryheidsfront het die identiteit van 'n Volksparty - dit is gebore uit krisisomstandighede - uit die noodoomblikke van 'n volk.,0,0,0,1,0,The Freedom Front boga identitas Partéi Rahayat - lahir tina kaayaan krisis - ti moments malarat hiji bangsa.
afr_train_track_a_00714,Rassisme moet finaal vir eens en vir altyd begrawe word.,1,1,0,0,0,Rasisme tungtungna kedah dikubur sakali sareng kanggo sadayana.
afr_train_track_a_00715,"Ek verkoop die sies en die vies, alles net soos die miesies wiel.",0,0,0,0,0,"Kuring ngajual banci jeung jahat, sagalana kawas kabayang banci."
afr_train_track_a_00716,En geen taak is belangriker as om ons land en ons nasie te verenig.,0,0,0,1,0,Sareng teu aya tugas anu langkung penting tibatan ngahijikeun nagara sareng bangsa urang.
afr_train_track_a_00717,Dit is deels die gevolg van doelbewuste programme deur die Regering om openbare infrastruktuur uit te brei.,0,0,0,1,0,Ieu sabagéan hasil tina program ngahaja ku Pamaréntah pikeun ngalegaan infrastruktur publik.
afr_train_track_a_00718,Die terminaal is tans onder konstruksie by die Ngqura hawe en ons sal meer detail voortaan aankondig.,0,0,0,0,0,Terminal ayeuna nuju didamel di palabuhan Ngqura sareng kami bakal ngumumkeun langkung rinci dina waktosna.
afr_train_track_a_00719,Hierdie boodskap is so baie belangrik dat ek dit kortliks in Afrikaans herhaal.,0,0,0,0,0,Talatah ieu kacida pentingna nepi ka kuring ngulang deui sakeudeung dina basa Afrikaans.
afr_train_track_a_00720,André Thops is die alleeneienaar van die plaas Olyfkloof wat hy in 2004 gekoop het (42 ha).,0,0,0,0,0,André Thops mangrupikeun pamilik tunggal kebon Olyfkloof anu anjeunna mésér di 2004 (42 ha).
afr_train_track_a_00721,"Ek het dit al by herhaling gesê, maar ek dink dit is goed om dit weer eens vandag te sê.",0,0,0,1,0,"Kuring geus ngomong eta sababaraha kali, tapi kuring pikir éta alus ngomong deui kiwari."
afr_train_track_a_00722,Die werkswinkel leer van die basiese noodhulp aan pasiënte en die belangrikheid van die eerste paar minute wat krities is vir die pasiënt.,0,0,0,1,0,Bengkel ieu ngajarkeun ngeunaan dasar pertolongan pertama ka pasien sareng pentingna sababaraha menit munggaran anu penting pikeun pasien.
afr_train_track_a_00723,Die Kabinet van die Provinsiale Regering het met leedwese en skok verneem van die tragedie in u gemeenskap.,0,0,0,0,1,Kabinét Pamaréntah Propinsi éta hanjelu tur kaget uninga tragedi di masarakat Anjeun.
afr_train_track_a_00724,Die Provinsiale Regering het ten doel om die kwaliteit van lewe van al die mense in die provinsie te verbeter.,0,0,0,1,0,Pamaréntah Propinsi miboga tujuan pikeun ngaronjatkeun kualitas kahirupan sakumna masarakat di propinsi éta.
afr_train_track_a_00725,"Sy het ná my sestiende verjaardag aanhou skryf aan my, tot ek een en twintig geword het.",0,0,0,0,0,"Manehna terus nulis ka kuring sanggeus ulang sixteenth kuring, nepi ka kuring ngan dua puluh hiji."
afr_train_track_a_00726,Hulpbronne sal van vanjaar af toegewys word om hulp te verleen aan behoeftige vakleerlinge wat by hierdie instansies opgelei word.,0,0,0,1,0,Sumberdaya bakal dialokasikeun ti taun ieu pikeun ngabantosan magang anu peryogi dilatih di lembaga ieu.
afr_train_track_a_00727,"Wat beklemtoon moet word, is dat NALN hom tot dienslewering en fasilitering beperk.",0,0,0,0,1,Anu kedah diperhatoskeun nyaéta yén NALN ngabatesan diri pikeun pangiriman sareng fasilitasi.
afr_train_track_a_00728,Verdere gegewens oor Sita sou uit sekondêre bronne gehaal moes word: verwerkings van dieselfde deuntjie.,0,0,0,0,0,Inpormasi salajengna ngeunaan Sita kedah didapet tina sumber sekundér: susunan nada anu sami.
afr_train_track_a_00729,"En hier, op Donkerhoek, het ek op 17 Februarie 1885 die eerste lewenslig aanskou.",0,0,0,1,0,"Sareng di dieu, dina Donkerhoek, dina 17 Pebruari 1885, kuring nyaksian cahaya kahirupan anu munggaran."
afr_train_track_a_00730,Vir baie land worstel ons teen groot oormagte vir wie ons steeds hul eie gun maar nie ten koste van ons eie nie.,0,0,0,0,1,Pikeun seueur nagara urang bajoang ngalawan kakuatan-kakuatan anu langkung ageung anu urang masih masihan milikna tapi henteu ngabahayakeun milik urang sorangan.
afr_train_track_a_00731,"Leeskringdiens 2000"" is die eerste formele projek wat uit die ""Saamdinkberaad NALN 2000"" voortgevloei het.",0,0,0,0,0,"""Reading Circle Service 2000"" nyaéta proyék formal munggaran anu dihasilkeun tina ""Saamdinkbearaad NALN 2000""."
afr_train_track_a_00732,"Wat belangrik is, is dat die voordele van groei werkskepping moet insluit en moet verseker dat daar behoorlike werk is.",0,0,1,0,0,Anu penting nyaéta mangpaat kamekaran kedah kalebet nyiptakeun padamelan sareng kedah mastikeun yén aya padamelan anu leres.
afr_train_track_a_00733,Ek wil graag 'n beroep op ons bedryf doen om hierdie provinsie se naam as 'n waarde-vir-geld bestemming te handhaaf.,0,0,0,1,0,Abdi hoyong nelepon ka industri urang pikeun uphold ngaran propinsi ieu salaku tujuan nilai-pikeun-duit.
afr_train_track_a_00734,"Almal wat hoor dat ons sulke deurlugtige dog opwindende besoekers gehad het, is groen van jaloesie.",0,0,0,1,0,Saha waé anu nguping yén urang ngagaduhan sémah anu lega tapi pikaresepeun ieu héjo ku sirik.
afr_train_track_a_00735,Dit is toe wat ek besluit om te verkoop.,0,0,0,0,0,Éta nalika kuring mutuskeun pikeun ngajual.
afr_train_track_a_00736,"Die grond langs die Aan De Doorns Primêre Skool is deur die plaaslike boer, Steven Hugo, beskikbaar geste.",0,0,0,1,0,"Lahan di gigireun Aan De Doorns Primary School disayogikeun ku patani lokal, Steven Hugo."
afr_train_track_a_00737,Die koste van die projek beloop R615 000 per jaar.,0,0,0,0,0,Biaya proyék éta R615 000 per taun.
afr_train_track_a_00738,Ons moet sorg dat ons voldoen aan die vereistes ten opsigte van chemiese standaarde.,0,0,1,0,0,Urang kedah mastikeun yén urang nyumponan sarat ngeunaan standar kimia.
afr_train_track_a_00739,Haar eerste skryfwerk was egter nie vir kinders nie.,0,0,0,0,0,"Nanging, tulisan kahijina sanés pikeun murangkalih."
afr_train_track_a_00740,"Dít verg bestuurs-, menslike hulpbron- en tegnologiese kapasiteit wat op dieselfde vlak as 'n beste praktyk funksioneer.",0,0,0,1,0,"Ieu peryogi manajemén, sumber daya manusa sareng kapasitas téknologi anu beroperasi dina tingkat anu sami sareng prakték pangsaéna."
afr_train_track_a_00741,Een van die doelstellings van Suid-Afrika se nuwe taalbeleid is om kantlyntale (gemarginaliseerde tale) uit te brei en te moderniseer.,0,0,0,0,0,Salah sahiji tujuan kawijakan basa anyar Afrika Kidul nyaéta pikeun ngalegaan sareng ngamodernisasi basa pinggiran (basa marginal).
afr_train_track_a_00742,"Weich, het in 1898 saam met sy ouers na die Paarl verhuis, waar sy vader aangestel is as predikant.",0,0,0,0,0,"Weich, dipindahkeun kalawan kolotna ka Paarl di 1898, dimana bapana diangkat jadi menteri."
afr_train_track_a_00743,Vir 'n man soos Jepete is dit onwaarskynlik dat hy nie ook 'n gediggie oor sy vrou geskryf het nie.,0,0,0,0,0,"Pikeun lalaki kawas Jepete, teu mungkin manéhna ogé nulis sajak ngeunaan pamajikanana."
afr_train_track_a_00744,Dit is die nuwe beleidsrigting van Korrektiewe Dienste.,0,0,0,0,0,Ieu mangrupikeun arah kawijakan anyar tina Pelayanan Pemasyarakatan.
afr_train_track_a_00745,SITA sal saam met die skool werk om te verseker dat dit gebeur.,0,0,0,1,0,SITA bakal damel sareng sakola pikeun mastikeun ieu kajantenan.
afr_train_track_a_00746,Ons sal van die Uitvoerende Gesag en die Staatsdiens verwag om aan hierdie visie te voldoen.,0,0,0,0,0,Kami bakal ngarepkeun Eksekutif sareng Palayanan Sipil pikeun ngalaksanakeun visi ieu.
afr_train_track_a_00747,Ons departement en die Afrikaanse Taalmuseum is besig met die proses om hierdie voorstelle te verfyn om uiteindelik geïmplementeer te word.,0,0,0,1,0,Departemén kami sareng Museum Bahasa Afrikaans sibuk ku prosés ngamurnikeun usulan ieu pikeun tungtungna dilaksanakeun.
afr_train_track_a_00748,"Die plaas word verbou deur ""Harmony Farming"" wat 'n 50/50 vennootskap is tussen Harmony Trust en Môrester Landgoed.",0,0,0,0,0,"Ladang dibudidayakeun ku ""Harmony Farming"" anu mangrupikeun kerjasama 50/50 antara Harmony Trust sareng Môrester Landgoed."
afr_train_track_a_00749,"Wat prof. [J.J.] Smith bedoel met 'n obsene bybetekenis, weet ek glad nie.",0,0,1,0,0,"Naon prof. [J.J.] Smith hartina kalayan konotasi jorang, abdi henteu terang pisan."
afr_train_track_a_00750,U weet almal van die twee padongelukke wat die lewens van plaaswerkers die afgelope twee weke geeis het.,0,0,0,0,1,Anjeun sadayana terang ngeunaan dua kacilakaan jalan anu nyababkeun nyawa para buruh tani dina dua minggu ka tukang.
afr_train_track_a_00751,"Die krisis het inderdaad die volk onseker, verdwaasd en meer verdeeld as ooit gelaat.",0,0,1,0,1,"Mémang, krisis éta nyababkeun jalma-jalma teu aman, bingung sareng langkung dibagi ti kantos."
afr_train_track_a_00752,U wil op 'n sinvolle wyse deel word en help rigting gee aan hierdie proses - anders was u nie hier nie.,0,0,0,0,0,Anjeun hoyong aub sacara bermakna sareng ngabantosan pituduh prosés ieu - upami henteu anjeun moal aya di dieu.
afr_train_track_a_00753,Onthou wat ek vroeër gesê het oor die Oop Geleentheid Samelewing.,0,0,0,0,0,Inget naon ceuk kuring tadi ngeunaan Open Opportunity Society.
afr_train_track_a_00754,Ons moet egter nie die uitdagings onderskat wat ons in die gesig staar nie.,0,0,1,0,0,"Sanajan kitu, urang teu kudu underestimate tantangan urang nyanghareupan."
afr_train_track_a_00755,Die bykomstige kontrakte onder die A400M beleid skep oor die algemeen geleenthede vir die lugvaartbedryf.,0,0,0,1,0,Kontrak tambahan dina kawijakan A400M umumna nyiptakeun kasempetan pikeun industri penerbangan.
afr_train_track_a_00756,"Hoofstuk 4 begin met 'n ""Uilspieël""-seël (eweneens uit Melita se uitstalling).",0,0,0,0,0,"Bab 4 dimimitian ku segel ""Owl Mirror"" (ogé tina pameran Melita)."
afr_train_track_a_00757,Die omgekeerde is natuurlik ook waar.,0,0,0,0,0,"Tangtu, sabalikna oge bener."
afr_train_track_a_00758,"Meer nog, dit is een van die kragtigste instrumente om gelyke toegang tot die landbou te verseker.",0,0,0,1,0,"Sumawona, éta mangrupikeun salah sahiji alat anu paling kuat pikeun mastikeun aksés anu sami kana tatanén."
afr_train_track_a_00759,Dit is nie waar dat sy saans voor die klavier gesit het en vir die burgers liedjies gespeel het nie.,1,0,0,0,0,Teu bener manehna diuk di hareup piano peuting jeung maénkeun lagu pikeun warga.
afr_train_track_a_00760,Die boubedryf is weer op dreef om die vaardighede van die Provinsie uit te bou en broodnodige werkgeleenthede te skep.,0,0,0,1,0,Industri konstruksi balik deui dina jalur pikeun ngamekarkeun kaahlian Propinsi jeung nyieun loba-diperlukeun kasempetan pakasaban.
afr_train_track_a_00761,Ons spoor ouers aan om met ons saam te werk om 'n sukses hiervan te maak.,0,0,0,1,0,Urang pangjurung kolotna pikeun gawé bareng urang sangkan ieu suksés.
afr_train_track_a_00762,Na vyf jaar op kosskool kon my suster en ek terug na Pretoria.,0,0,0,1,0,"Sanggeus lima taun di pasantren, kuring jeung adina bisa balik deui ka Pretoria."
afr_train_track_a_00763,"Die tema vir die viering is Klimaatsveranderinge en die impak op ons oseane, kuslyne en lewens.",0,0,0,0,0,"Téma pikeun perayaan éta nyaéta Robah Iklim sareng dampak kana sagara, basisir sareng kahirupan urang."
